,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
1014,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,17.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,53.0,1.0,1,6.0,GD,51.0,0,,11077.0,0.0,0.0,
1015,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,17.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,53.0,1.0,1,6.0,GD,51.0,0,,11077.0,0.0,0.0,
1016,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,17.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,53.0,1.0,1,6.0,GD,51.0,0,,11077.0,0.0,0.0,
1017,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,17.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,53.0,1.0,1,6.0,GD,51.0,0,,11077.0,0.0,0.0,
1018,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,17.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,53.0,1.0,1,6.0,GD,51.0,0,,11077.0,0.0,0.0,
1019,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,17.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,53.0,1.0,1,6.0,GD,51.0,0,,11077.0,0.0,0.0,
1020,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,17.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,53.0,0.0,1,6.0,GD,51.0,0,,11077.0,0.0,0.0,
1021,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,17.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,53.0,0.0,1,6.0,GD,51.0,0,,11077.0,0.0,0.0,
1022,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,17.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,53.0,0.0,1,6.0,GD,51.0,0,,11077.0,0.0,0.0,
1023,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,17.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,53.0,0.0,1,6.0,GD,51.0,0,,11077.0,0.0,0.0,
1024,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,17.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,53.0,0.0,1,6.0,GD,51.0,0,,11077.0,0.0,0.0,
1025,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,55.0,53.0,0.0,1,6.0,GD,51.0,0,,11074.0,0.0,0.0,"0.89,0.34"
1026,44.0,5.0,第4节,第4节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,51.0,0,,21077.0,0.0,0.0,
1027,44.0,5.0,第4节,第4节,-6.5,0.83,5.5,0.83,140.5,0.83,140.5,0.83,5.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,51.0,0,,21077.0,0.0,0.0,
1028,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,140.5,0.83,142.5,1.0,-5.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,51.0,0,,21077.0,0.0,0.0,
1029,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,142.5,0.71,142.5,1.0,142.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,51.0,0,,21077.0,0.0,0.0,
1030,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,142.5,0.71,142.5,1.0,142.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,40.0,0,,21077.0,0.0,0.0,
1031,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,142.5,0.71,142.5,1.0,142.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,40.0,0,,21077.0,0.0,0.0,
1032,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,142.5,0.71,142.5,1.0,142.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,27.0,0,,21077.0,0.0,0.0,
1033,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,142.5,0.71,142.5,1.0,142.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,55.0,1.0,1,6.0,GD,27.0,0,,21077.0,0.0,0.0,
1034,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,142.5,0.71,142.5,1.0,142.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,55.0,1.0,1,6.0,GD,27.0,0,,21077.0,0.0,0.0,
1035,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,142.5,0.71,142.5,1.0,142.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,55.0,1.0,1,6.0,GD,27.0,0,,21077.0,0.0,0.0,
1036,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,142.5,0.71,142.5,1.0,142.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,55.0,1.0,1,6.0,GD,27.0,0,,21077.0,0.0,0.0,
1037,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,142.5,0.71,142.5,1.0,142.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,0.0,1.0,66.7,75.0,61.0,55.0,1.0,1,6.0,GD,27.0,0,,21077.0,0.0,0.0,
1038,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,142.5,0.71,142.5,1.0,142.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,61.0,55.0,1.0,1,6.0,GD,27.0,0,,11086.0,0.0,0.0,
1039,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,61.0,55.0,1.0,1,6.0,GD,27.0,0,,21077.0,0.0,0.0,
1040,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,27.0,0,,21077.0,0.0,0.0,
1041,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,27.0,0,,21077.0,0.0,0.0,
1042,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,27.0,0,,21077.0,0.0,0.0,
1043,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,27.0,0,,21077.0,0.0,0.0,
1044,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,27.0,0,,21077.0,0.0,0.0,
1045,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,12.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,61.0,55.0,0.0,1,6.0,GD,13.0,0,,21077.0,0.0,0.0,
1046,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,61.0,64.0,0.0,1,6.0,GD,13.0,0,,21075.0,0.0,0.0,"0.31,0.30"
1047,44.0,5.0,第4节,第4节,-5.5,0.83,5.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,0.0,1,6.0,GD,13.0,0,,11077.0,0.0,0.0,
1048,44.0,5.0,第4节,第4节,-5.5,0.83,7.5,0.83,141.5,0.83,141.5,0.83,7.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,0.0,1,6.0,GD,13.0,0,,11077.0,0.0,0.0,
1049,44.0,5.0,第4节,第4节,-7.5,0.83,7.5,0.83,141.5,0.83,143.5,0.83,-7.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,0.0,1,6.0,GD,13.0,0,,11077.0,0.0,0.0,
1050,44.0,5.0,第4节,第4节,-7.5,0.83,7.5,0.83,143.5,0.83,143.5,0.83,143.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,0.0,1,6.0,GD,13.0,0,,11077.0,0.0,0.0,
1051,44.0,5.0,第4节,第4节,-7.5,0.83,7.5,0.83,143.5,0.83,143.5,0.83,143.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,0.0,1,6.0,GD,13.0,0,,11077.0,0.0,0.0,
1052,44.0,5.0,第4节,第4节,-7.5,0.83,8.5,0.83,143.5,0.83,143.5,0.83,8.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,0.0,1,6.0,GD,13.0,0,,11077.0,0.0,0.0,
1053,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,143.5,0.83,141.5,0.83,-8.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,0.0,1,6.0,GD,13.0,0,,11077.0,0.0,0.0,
1054,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,0.0,1,6.0,GD,13.0,0,,11077.0,0.0,0.0,
1055,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,0.0,1,5.0,GD,52.0,0,,11077.0,0.0,0.0,
1056,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.0,0.0,
1057,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,0.0,1,5.0,GD,49.0,0,,21077.0,0.0,0.0,
1058,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,1.0,1,5.0,GD,49.0,0,,21077.0,0.0,0.0,
1059,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,1.0,1,5.0,GD,49.0,0,,21077.0,0.0,0.0,
1060,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,1.0,1.0,66.7,75.0,64.0,55.0,1.0,1,5.0,GD,49.0,0,,21077.0,0.0,0.0,
1061,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,64.0,55.0,1.0,1,5.0,GD,49.0,0,,11086.0,0.0,0.0,
1062,44.0,5.0,第4节,第4节,-8.5,0.8,8.5,0.87,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,64.0,55.0,0.0,1,5.0,GD,49.0,0,,21077.0,0.0,0.0,
1063,44.0,5.0,第4节,第4节,-8.5,0.8,8.5,0.87,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,64.0,55.0,0.0,1,5.0,GD,49.0,0,,21077.0,0.0,0.0,
1064,44.0,5.0,第4节,第4节,-8.5,0.8,8.5,0.87,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,8.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,64.0,55.0,0.0,1,5.0,GD,49.0,0,,21077.0,0.0,0.0,
1065,44.0,5.0,第4节,第4节,-8.5,0.8,8.5,0.87,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,64.0,66.0,0.0,1,5.0,GD,49.0,0,,21074.0,0.0,0.0,"0.22,0.65"
1066,44.0,5.0,第4节,第4节,-8.5,0.8,8.5,0.87,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,55.0,0.0,1,5.0,GD,49.0,0,,11077.0,0.0,0.0,
1067,44.0,5.0,第4节,第4节,-8.5,0.8,8.5,0.87,141.5,0.83,141.5,0.83,141.5,4.0,,0.0,3.0,13.0,18.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,55.0,0.0,1,5.0,GD,39.0,0,,11077.0,0.0,0.0,
1068,44.0,5.0,第4节,第4节,-8.5,0.8,9.5,0.87,141.5,0.83,141.5,0.83,9.5,4.0,,0.0,3.0,13.0,18.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,55.0,0.0,1,5.0,GD,39.0,0,,11077.0,0.0,0.0,
1069,44.0,5.0,第4节,第4节,-9.5,0.8,9.5,0.87,141.5,0.83,141.5,0.83,-9.5,4.0,,0.0,3.0,13.0,18.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,55.0,0.0,1,5.0,GD,19.0,0,,11077.0,0.0,0.0,
1070,44.0,5.0,第4节,第4节,-9.5,0.8,9.5,0.87,141.5,0.83,141.5,0.83,-9.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,57.0,55.0,0.0,1,5.0,GD,19.0,0,,11074.0,0.0,0.0,"0.83,0.46"
1071,44.0,5.0,第4节,第4节,-9.5,0.8,9.5,0.87,141.5,0.83,141.5,0.83,-9.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,57.0,0.0,1,5.0,GD,19.0,0,,21077.0,0.0,0.0,
1072,44.0,5.0,第4节,第4节,-9.5,0.77,8.5,0.91,141.5,0.83,141.5,0.83,8.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,57.0,0.0,1,5.0,GD,19.0,0,,21077.0,0.0,0.0,
1073,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,141.5,0.83,141.5,0.83,-8.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,57.0,0.0,1,5.0,GD,8.0,0,,21077.0,0.0,0.0,
1074,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,141.5,0.83,141.5,0.83,-8.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,57.0,0.0,1,5.0,GD,8.0,0,,21077.0,0.0,0.0,
1075,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,141.5,0.83,141.5,0.83,-8.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,57.0,0.0,1,5.0,GD,10.0,0,,21077.0,0.0,0.0,
1076,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,141.5,0.83,141.5,0.83,-8.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,57.0,0.0,1,5.0,GD,10.0,0,,21077.0,0.0,0.0,
1077,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,141.5,0.83,141.5,0.83,-8.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,57.0,0.0,1,5.0,GD,7.0,0,,21077.0,0.0,0.0,
1078,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,141.5,0.83,141.5,0.83,-8.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,57.0,1.0,1,5.0,GD,7.0,0,,21077.0,0.0,0.0,
1079,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,141.5,0.83,141.5,0.83,-8.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,57.0,1.0,1,5.0,GD,7.0,0,,21077.0,0.0,0.0,
1080,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,141.5,0.83,141.5,0.83,-8.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,2.0,1.0,66.7,75.0,66.0,57.0,1.0,1,5.0,GD,7.0,0,,21077.0,0.0,0.0,
1081,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,141.5,0.83,141.5,0.83,-8.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,3.0,1.0,66.7,75.0,66.0,57.0,1.0,1,5.0,GD,7.0,0,,11086.0,0.0,0.0,
1082,44.0,5.0,第4节,第4节,-8.5,0.83,9.5,0.83,141.5,0.83,141.5,0.83,9.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,3.0,1.0,66.7,75.0,66.0,57.0,1.0,1,5.0,GD,7.0,0,,21077.0,0.0,0.0,
1083,44.0,5.0,第4节,第4节,-9.5,0.83,9.5,0.83,141.5,0.83,141.5,0.83,-9.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,3.0,1.0,66.7,75.0,66.0,57.0,0.0,1,5.0,GD,7.0,0,,21077.0,0.0,0.0,
1084,44.0,5.0,第4节,第4节,-9.5,0.83,9.5,0.83,141.5,0.83,141.5,0.83,-9.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,3.0,1.0,66.7,75.0,66.0,57.0,0.0,1,5.0,GD,7.0,0,,21077.0,0.0,0.0,
1085,44.0,5.0,第4节,第4节,-9.5,0.83,9.5,0.83,141.5,0.83,141.5,0.83,-9.5,4.0,,0.0,3.0,13.0,19.0,9.0,10.0,9.0,1.0,4.0,3.0,1.0,66.7,75.0,66.0,57.0,0.0,1,5.0,GD,7.0,0,,21077.0,0.0,0.0,
1086,44.0,5.0,第4节,第4节,-9.5,0.83,9.5,0.83,141.5,0.83,141.5,0.83,-9.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,1.0,4.0,3.0,1.0,66.7,75.0,66.0,69.0,0.0,1,5.0,GD,7.0,0,,21075.0,0.0,0.0,"0.35,0.37"
1087,44.0,5.0,第4节,第4节,-9.5,0.83,9.5,0.83,141.5,0.83,141.5,0.83,-9.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,1.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,5.0,GD,7.0,0,,11077.0,0.0,0.0,
1088,44.0,5.0,第4节,第4节,-9.5,0.83,9.5,0.83,141.5,0.83,141.5,0.83,-9.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,1.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,58.0,0,,11077.0,0.0,0.0,
1089,44.0,5.0,第4节,第4节,-9.5,0.83,11.5,0.83,141.5,0.83,141.5,0.83,11.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,1.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,58.0,0,,11077.0,0.0,0.0,
1090,44.0,5.0,第4节,第4节,-11.5,0.83,11.5,0.83,141.5,0.83,141.5,0.83,-11.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,0.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,56.0,0,,11081.0,0.0,0.0,
1091,44.0,5.0,第4节,第4节,-11.5,0.83,11.5,0.83,141.5,0.83,141.5,0.83,-11.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,0.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,56.0,0,,11081.0,0.0,0.0,
1092,44.0,5.0,第4节,第4节,-11.5,0.83,11.5,0.83,141.5,0.83,141.5,0.83,-11.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,0.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,57.0,0,,11081.0,0.0,0.0,
1093,44.0,5.0,第4节,第4节,-11.5,0.83,11.5,0.83,141.5,0.83,141.5,0.83,-11.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,0.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,57.0,0,,11081.0,0.0,0.0,
1094,44.0,5.0,第4节,第4节,-11.5,0.83,11.5,0.83,141.5,0.83,141.5,0.83,-11.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,0.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,53.0,0,,11081.0,0.0,0.0,
1095,44.0,5.0,第4节,第4节,-11.5,0.83,12.5,0.83,141.5,0.83,141.5,0.83,12.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,0.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,53.0,0,,11081.0,0.0,0.0,
1096,44.0,5.0,第4节,第4节,-12.5,0.83,12.5,0.83,141.5,0.83,141.5,0.83,-12.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,0.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,53.0,0,,21077.0,0.0,0.0,
1097,44.0,5.0,第4节,第4节,-12.5,0.83,12.5,0.83,141.5,0.83,141.5,0.83,-12.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,0.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,51.0,0,,11077.0,0.0,0.0,
1098,44.0,5.0,第4节,第4节,-12.5,0.83,11.5,0.83,141.5,0.83,141.5,0.83,11.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,0.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,51.0,0,,11077.0,0.0,0.0,
1099,44.0,5.0,第4节,第4节,-11.5,0.83,11.5,0.83,141.5,0.83,141.5,0.83,-11.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,0.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,51.0,0,,11077.0,0.0,0.0,
1100,44.0,5.0,第4节,第4节,-11.5,0.83,12.5,0.83,141.5,0.83,141.5,0.83,12.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,0.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,51.0,0,,11077.0,0.0,0.0,
1101,44.0,5.0,第4节,第4节,-12.5,0.83,12.5,0.83,141.5,0.83,141.5,0.83,-12.5,4.0,,0.0,3.0,14.0,19.0,9.0,10.0,9.0,0.0,4.0,3.0,1.0,66.7,75.0,69.0,57.0,0.0,1,4.0,GD,36.0,0,,11077.0,0.0,0.0,
